,Ville,Secteur,Type,Surface habitable m²,Surface totale m²,Âge du bien,Salons,Chambres,Salle de bain,Garage,Jardin,Piscine,Balcon,Prix / m²,Prix
3575,Rabat,Autre secteur,Appartements,131,131,Neuf,2,3,3,Non,Non,Non,Oui,9000.0,1179000.0
3576,Rabat,Autre secteur,Maisons et villas,123,133,Neuf,2,3,2,Non,Non,Non,Non,5639.1,750000.0
3577,Rabat,Autre secteur,Appartements,124,134,Neuf,2,3,2,Non,Non,Non,Oui,5597.01,750000.0
3578,Rabat,Autre secteur,Appartements,100,134,Neuf,1,3,2,Non,Non,Non,Oui,4850.75,650000.0
3579,Rabat,Autre secteur,Appartements,140,140,Neuf,1,3,2,Non,Non,Non,Non,4642.86,650000.0
3580,Rabat,Autre secteur,Appartements,142,142,Neuf,2,3,2,Non,Non,Non,Oui,3943.66,560000.0
3581,Rabat,Autre secteur,Maisons et villas,150,150,Neuf,5,10,5,Non,Non,Non,Non,17333.33,2600000.0
3582,Rabat,Autre secteur,Maisons et villas,90,150,6-10 ans,1,4,1,Non,Non,Non,Non,8000.0,1200000.0
3583,Rabat,Autre secteur,Maisons et villas,154,154,11-20 ans,1,3,1,Oui,Non,Non,Oui,25974.03,4000000.0
3584,Rabat,Autre secteur,Maisons et villas,120,160,21+ ans,1,2,1,Non,Non,Non,Non,2187.5,350000.0
3585,Rabat,Autre secteur,Appartements,92,164,1-5 ans,1,2,2,Non,Non,Non,Oui,9146.34,1500000.0
3586,Rabat,Autre secteur,Appartements,155,179,1-5 ans,2,3,3,Non,Non,Non,Oui,7960.89,1425000.0
3587,Rabat,Autre secteur,Maisons et villas,180,180,21+ ans,3,4,3,Non,Non,Non,Non,5111.11,920000.0
3588,Rabat,Autre secteur,Maisons et villas,181,181,21+ ans,1,2,3,Non,Non,Non,Non,8839.78,1600000.0
3589,Rabat,Autre secteur,Maisons et villas,118,188,6-10 ans,2,4,3,Oui,Oui,Non,Oui,7712.77,1450000.0
3590,Rabat,Autre secteur,Maisons et villas,200,200,1-5 ans,1,2,3,Non,Non,Non,Non,1000.0,200000.0
3591,Rabat,Autre secteur,Maisons et villas,340,200,6-10 ans,2,3,3,Oui,Oui,Non,Oui,17000.0,3400000.0
3592,Rabat,Autre secteur,Maisons et villas,286,200,Neuf,1,4,3,Non,Oui,Non,Non,17500.0,3500000.0
3593,Rabat,Autre secteur,Maisons et villas,300,204,6-10 ans,3,4,4,Oui,Oui,Non,Oui,9803.92,2000000.0
3594,Rabat,Autre secteur,Maisons et villas,210,210,21+ ans,3,4,2,Oui,Non,Non,Oui,10000.0,2100000.0
3595,Rabat,Autre secteur,Maisons et villas,330,213,Neuf,5,5,6,Oui,Oui,Non,Oui,11267.61,2400000.0
3596,Rabat,Autre secteur,Appartements,205,215,Neuf,1,3,2,Non,Non,Non,Oui,16744.19,3600000.0
3597,Rabat,Autre secteur,Appartements,205,215,Neuf,1,4,3,Non,Non,Non,Non,16976.74,3650000.0
3598,Rabat,Autre secteur,Maisons et villas,220,220,11-20 ans,1,5,2,Oui,Oui,Non,Oui,7954.55,1750000.0
3599,Rabat,Autre secteur,Maisons et villas,220,220,11-20 ans,1,10+,3,Oui,Non,Non,Non,15454.55,3400000.0
3600,Rabat,Autre secteur,Maisons et villas,247,247,Neuf,2,3,3,Non,Non,Non,Non,14866.4,3672000.0
3601,Rabat,Autre secteur,Maisons et villas,240,250,11-20 ans,3,4,2,Oui,Non,Non,Oui,3200.0,799999.0
3602,Rabat,Autre secteur,Maisons et villas,250,250,1-5 ans,2,3,2,Oui,Non,Non,Non,6720.0,1680000.0
3603,Rabat,Autre secteur,Maisons et villas,300,250,1-5 ans,3,4,3,Oui,Oui,Oui,Oui,18000.0,4500000.0
3604,Rabat,Autre secteur,Maisons et villas,251,251,11-20 ans,1,5,3,Oui,Oui,Non,Oui,11952.19,3000000.0
3605,Rabat,Autre secteur,Maisons et villas,220,261,Neuf,1,3,2,Oui,Oui,Oui,Non,17164.75,4480000.0
3606,Rabat,Autre secteur,Maisons et villas,240,270,21+ ans,2,6,2,Non,Non,Non,Non,3333.33,900000.0
3607,Rabat,Autre secteur,Maisons et villas,300,282,6-10 ans,3,5,4,Non,Oui,Non,Oui,14716.31,4150000.0
3608,Rabat,Autre secteur,Maisons et villas,200,287,1-5 ans,2,4,4,Oui,Oui,Oui,Oui,20383.28,5850000.0
3609,Rabat,Autre secteur,Maisons et villas,330,288,1-5 ans,3,6,4,Non,Non,Non,Non,7986.11,2300000.0
3610,Rabat,Autre secteur,Maisons et villas,120,300,6-10 ans,2,4,4,Non,Non,Non,Non,7333.33,2200000.0
3611,Rabat,Autre secteur,Maisons et villas,302,302,Neuf,2,4,3,Oui,Oui,Non,Oui,4635.76,1400000.0
3612,Rabat,Autre secteur,Maisons et villas,350,311,1-5 ans,3,4,3,Oui,Oui,Oui,Oui,14147.91,4400000.0
3613,Rabat,Autre secteur,Maisons et villas,220,316,11-20 ans,2,4,2,Non,Non,Non,Non,5221.52,1650000.0
3614,Rabat,Autre secteur,Maisons et villas,347,325,6-10 ans,3,6,6,Oui,Oui,Non,Oui,14153.85,4600000.0
3615,Rabat,Autre secteur,Maisons et villas,160,337,Neuf,2,3,3,Non,Oui,Oui,Oui,8902.08,3000000.0
3616,Rabat,Autre secteur,Maisons et villas,100,340,6-10 ans,3,6,3,Oui,Non,Non,Oui,5588.24,1900000.0
3617,Rabat,Autre secteur,Appartements,200,340,1-5 ans,3,3,2,Non,Non,Non,Oui,10000.0,3400000.0
3618,Rabat,Autre secteur,Maisons et villas,120,340,11-20 ans,2,4,2,Non,Oui,Non,Oui,1764.71,600000.0
3619,Rabat,Autre secteur,Maisons et villas,360,360,1-5 ans,7+,5,2,Oui,Non,Non,Oui,3888.89,1400000.0
3620,Rabat,Autre secteur,Maisons et villas,360,360,6-10 ans,2,5,2,Oui,Oui,Oui,Oui,9444.44,3400000.0
3621,Rabat,Autre secteur,Maisons et villas,360,370,11-20 ans,4,4,3,Oui,Oui,Non,Oui,11891.89,4400000.0
3622,Rabat,Autre secteur,Appartements,162,372,Neuf,2,4,2,Non,Non,Non,Non,4301.08,1600000.0
3623,Rabat,Autre secteur,Maisons et villas,501,374,1-5 ans,2,5,4,Oui,Oui,Non,Oui,10695.19,4000000.0
3624,Rabat,Autre secteur,Maisons et villas,80,376,6-10 ans,2,5,5,Non,Non,Non,Non,3723.4,1400000.0
3625,Rabat,Autre secteur,Maisons et villas,450,378,Neuf,2,5,5,Oui,Oui,Oui,Oui,12962.96,4900000.0
3626,Rabat,Autre secteur,Maisons et villas,210,400,6-10 ans,2,3,3,Non,Non,Non,Non,13250.0,5300000.0
3627,Rabat,Autre secteur,Maisons et villas,450,408,11-20 ans,2,4,4,Oui,Oui,Non,Oui,11519.61,4700000.0
3628,Rabat,Autre secteur,Maisons et villas,240,450,6-10 ans,3,3,3,Oui,Oui,Oui,Oui,11555.56,5200000.0
3629,Rabat,Autre secteur,Maisons et villas,500,452,6-10 ans,6,6,7+,Oui,Oui,Oui,Oui,11061.95,5000000.0
3630,Rabat,Autre secteur,Maisons et villas,320,510,1-5 ans,2,4,2,Oui,Oui,Oui,Oui,11568.63,5900000.0
3631,Rabat,Autre secteur,Maisons et villas,518,518,1-5 ans,3,3,3,Oui,Oui,Oui,Oui,14189.19,7350000.0
3632,Rabat,Autre secteur,Maisons et villas,500,540,1-5 ans,3,4,5,Oui,Oui,Non,Oui,12777.78,6900000.0
3633,Rabat,Autre secteur,Maisons et villas,480,553,6-10 ans,4,4,6,Oui,Oui,Oui,Oui,10126.58,5600000.0
3634,Rabat,Autre secteur,Maisons et villas,597,597,21+ ans,1,8,4,Non,Non,Non,Non,13400.34,8000000.0
3635,Rabat,Autre secteur,Maisons et villas,400,600,Neuf,2,4,3,Oui,Oui,Oui,Oui,9500.0,5700000.0
3636,Rabat,Autre secteur,Maisons et villas,80,600,Neuf,1,2,1,Oui,Oui,Non,Non,833.33,500000.0
3637,Rabat,Autre secteur,Maisons et villas,630,630,21+ ans,1,6,4,Non,Oui,Non,Non,4126.98,2600000.0
3638,Rabat,Autre secteur,Maisons et villas,600,770,Neuf,2,5,4,Non,Oui,Non,Non,10974.03,8450000.0
3639,Rabat,Autre secteur,Maisons et villas,320,1000,Neuf,5,3,3,Oui,Oui,Oui,Oui,1600.0,1600000.0
3640,Rabat,Autre secteur,Maisons et villas,1000,1000,Neuf,2,5,2,Non,Non,Non,Oui,1650.0,1650000.0
3641,Rabat,Autre secteur,Maisons et villas,700,1100,11-20 ans,4,5,6,Oui,Oui,Oui,Oui,7818.18,8600000.0
3642,Rabat,Autre secteur,Maisons et villas,200,1200,Neuf,2,2,3,Oui,Oui,Oui,Non,1625.0,1950000.0
3643,Rabat,Yacoub El Mansour,Maisons et villas,156,52,21+ ans,3,6,3,Non,Non,Non,Non,14615.38,760000.0
3644,Rabat,Yacoub El Mansour,Maisons et villas,56,56,21+ ans,2,5,6,Non,Non,Non,Non,17857.14,1000000.0
3645,Rabat,Yacoub El Mansour,Maisons et villas,56,56,21+ ans,2,4,2,Non,Non,Non,Non,17857.14,1000000.0
3646,Rabat,Yacoub El Mansour,Maisons et villas,56,56,11-20 ans,3,4,3,Non,Non,Non,Non,19821.43,1110000.0
3647,Rabat,Yacoub El Mansour,Maisons et villas,52,62,11-20 ans,4,6,4,Non,Non,Non,Non,14516.13,900000.0
3648,Rabat,Yacoub El Mansour,Maisons et villas,52,65,21+ ans,1,6,3,Non,Oui,Non,Non,15076.92,980000.0
3649,Rabat,Yacoub El Mansour,Maisons et villas,76,76,21+ ans,1,2,3,Non,Non,Non,Non,18421.05,1400000.0
3650,Rabat,Yacoub El Mansour,Maisons et villas,85,85,21+ ans,1,3,2,Non,Oui,Non,Non,12235.29,1040000.0
3651,Rabat,Yacoub El Mansour,Appartements,94,94,11-20 ans,1,3,1,Non,Non,Non,Oui,11595.74,1090000.0
3652,Rabat,Yacoub El Mansour,Maisons et villas,108,109,11-20 ans,3,6,3,Oui,Non,Non,Non,22018.35,2400000.0
3653,Rabat,Yacoub El Mansour,Maisons et villas,112,112,21+ ans,2,8,3,Oui,Non,Non,Oui,32142.86,3600000.0
3654,Rabat,Yacoub El Mansour,Maisons et villas,120,160,11-20 ans,1,4,2,Non,Non,Non,Oui,10000.0,1600000.0
3655,Rabat,Yacoub El Mansour,Maisons et villas,180,180,11-20 ans,3,6,3,Oui,Oui,Non,Oui,14722.22,2650000.0
3656,Rabat,Yacoub El Mansour,Maisons et villas,180,180,21+ ans,4,3,2,Non,Non,Non,Non,11111.11,2000000.0
3657,Rabat,Yacoub El Mansour,Maisons et villas,193,193,11-20 ans,2,5,2,Oui,Non,Non,Oui,20725.39,4000000.0
3658,Rabat,Yacoub El Mansour,Maisons et villas,62,208,11-20 ans,4,6,4,Non,Non,Non,Non,4326.92,900000.0
3659,Rabat,Yacoub El Mansour,Maisons et villas,165,220,11-20 ans,3,3,4,Oui,Non,Non,Non,7272.73,1600000.0
3660,Rabat,Yacoub El Mansour,Maisons et villas,160,220,11-20 ans,4,2,4,Oui,Non,Non,Non,7045.45,1550000.0
3661,Rabat,Yacoub El Mansour,Maisons et villas,148,224,11-20 ans,2,4,3,Non,Non,Non,Non,8705.36,1950000.0
3662,Rabat,Yacoub El Mansour,Maisons et villas,240,240,11-20 ans,3,6,3,Non,Non,Non,Non,6791.67,1630000.0
3663,Tanger,Achakar,Appartements,57,57,6-10 ans,1,2,1,Non,Non,Non,Non,5614.04,320000.0
3664,Tanger,Achakar,Appartements,67,67,1-5 ans,1,2,1,Non,Non,Non,Oui,9850.75,660000.0
3665,Tanger,Achakar,Appartements,65,76,1-5 ans,1,2,1,Non,Non,Non,Non,7500.0,570000.0
3666,Tanger,Achakar,Appartements,99,99,11-20 ans,1,2,2,Non,Non,Non,Non,12626.26,1250000.0
3667,Tanger,Achakar,Appartements,102,102,1-5 ans,1,2,1,Non,Non,Non,Non,8823.53,900000.0
3668,Tanger,Achakar,Maisons et villas,148,148,6-10 ans,2,4,3,Non,Non,Non,Non,14189.19,2100000.0
3669,Tanger,Achakar,Maisons et villas,148,148,6-10 ans,2,4,3,Oui,Oui,Non,Non,14189.19,2100000.0
3670,Tanger,Achakar,Maisons et villas,148,148,6-10 ans,2,4,3,Oui,Oui,Non,Oui,14189.19,2100000.0
3671,Tanger,Achakar,Maisons et villas,240,154,6-10 ans,2,4,2,Non,Oui,Non,Oui,15584.42,2400000.0
3672,Tanger,Achakar,Maisons et villas,270,180,1-5 ans,2,4,3,Non,Non,Non,Non,14444.44,2600000.0
3673,Tanger,Achakar,Maisons et villas,450,300,6-10 ans,3,5,2,Non,Oui,Non,Oui,6666.67,2000000.0
3674,Tanger,Achakar,Maisons et villas,220,307,6-10 ans,2,4,2,Non,Oui,Non,Oui,8794.79,2700000.0
3675,Tanger,Achakar,Maisons et villas,500,500,6-10 ans,1,2,3,Non,Non,Non,Non,1500.0,750000.0
3676,Tanger,Achakar,Maisons et villas,500,500,6-10 ans,3,5,4,Oui,Oui,Oui,Non,7000.0,3500000.0
3677,Tanger,Ahlane,Appartements,64,64,Neuf,1,2,1,Non,Non,Non,Oui,13281.25,850000.0
3678,Tanger,Ahlane,Appartements,73,73,6-10 ans,1,2,2,Non,Non,Non,Non,8904.11,650000.0
3679,Tanger,Ahlane,Appartements,68,74,1-5 ans,1,2,1,Non,Non,Non,Non,9189.19,680000.0
3680,Tanger,Ahlane,Appartements,82,82,6-10 ans,1,3,1,Non,Non,Non,Oui,6951.22,570000.0
3681,Tanger,Ahlane,Appartements,83,83,6-10 ans,1,2,1,Non,Non,Non,Oui,7349.4,610000.0
3682,Tanger,Ahlane,Appartements,88,88,11-20 ans,1,3,1,Non,Non,Non,Non,8181.82,720000.0
3683,Tanger,Ahlane,Appartements,100,100,Neuf,1,3,2,Non,Non,Non,Non,7300.0,730000.0
3684,Tanger,Ahlane,Appartements,100,113,11-20 ans,2,2,2,Non,Non,Non,Oui,8407.08,950000.0
3685,Tanger,Ahlane,Maisons et villas,140,140,6-10 ans,1,2,3,Non,Non,Non,Non,27857.14,3900000.0
3686,Tanger,Ahlane,Maisons et villas,360,360,Neuf,2,5,6,Oui,Non,Non,Oui,9722.22,3500000.0
3687,Tanger,Aouama Gharbia,Maisons et villas,50,50,Neuf,1,1,3,Non,Non,Non,Non,5800.0,290000.0
3688,Tanger,Aouama Gharbia,Appartements,50,50,Neuf,1,2,1,Non,Non,Non,Oui,7200.0,360000.0
3689,Tanger,Aouama Gharbia,Maisons et villas,50,50,Neuf,2,2,2,Non,Non,Non,Non,12000.0,600000.0
3690,Tanger,Aouama Gharbia,Appartements,50,60,6-10 ans,1,2,1,Non,Non,Non,Non,4333.33,260000.0
3691,Tanger,Aouama Gharbia,Appartements,61,61,Neuf,1,2,1,Non,Non,Non,Non,7500.0,457500.0
3692,Tanger,Aouama Gharbia,Maisons et villas,60,65,6-10 ans,3,4,3,Oui,Non,Non,Non,11384.62,740000.0
3693,Tanger,Aouama Gharbia,Maisons et villas,68,68,6-10 ans,2,2,3,Non,Non,Non,Non,11029.41,750000.0
3694,Tanger,Aouama Gharbia,Maisons et villas,70,70,Neuf,1,3,2,Non,Non,Non,Non,5000.0,350000.0
3695,Tanger,Aouama Gharbia,Maisons et villas,75,75,1-5 ans,1,2,3,Oui,Non,Non,Non,7333.33,550000.0
3696,Tanger,Aouama Gharbia,Maisons et villas,85,80,1-5 ans,1,3,1,Non,Non,Non,Non,15625.0,1250000.0
3697,Tanger,Aouama Gharbia,Maisons et villas,85,85,Neuf,0,1,0,Oui,Non,Non,Non,5176.47,440000.0
3698,Tanger,Aouama Gharbia,Maisons et villas,120,109,11-20 ans,3,8,5,Oui,Non,Non,Non,18348.62,2000000.0
3699,Tanger,Autre secteur,Appartements,49,49,Neuf,1,2,1,Non,Non,Non,Non,5102.04,250000.0
3700,Tanger,Autre secteur,Appartements,50,50,6-10 ans,1,2,1,Non,Non,Non,Non,5200.0,260000.0
3701,Tanger,Autre secteur,Appartements,50,50,Neuf,1,2,1,Non,Non,Non,Non,7600.0,380000.0
3702,Tanger,Autre secteur,Maisons et villas,50,50,1-5 ans,0,1,0,Non,Non,Non,Non,6600.0,330000.0
3703,Tanger,Autre secteur,Maisons et villas,50,50,21+ ans,3,6,3,Non,Non,Non,Non,13600.0,680000.0
3704,Tanger,Autre secteur,Appartements,50,52,1-5 ans,1,2,1,Non,Non,Non,Non,8653.85,450000.0
3705,Tanger,Autre secteur,Maisons et villas,50,53,1-5 ans,1,1,1,Non,Non,Non,Non,4339.62,230000.0
3706,Tanger,Autre secteur,Appartements,53,53,6-10 ans,1,2,1,Non,Non,Non,Non,5566.04,295000.0
3707,Tanger,Autre secteur,Appartements,54,54,Neuf,1,2,1,Non,Non,Non,Non,3703.7,200000.0
3708,Tanger,Autre secteur,Appartements,54,54,6-10 ans,1,2,1,Non,Non,Non,Non,6666.67,360000.0
3709,Tanger,Autre secteur,Appartements,50,54,Neuf,1,2,1,Non,Non,Non,Non,7037.04,380000.0
3710,Tanger,Autre secteur,Appartements,54,54,Neuf,1,2,1,Non,Non,Non,Non,5185.19,280000.0
3711,Tanger,Autre secteur,Maisons et villas,55,55,Neuf,1,2,1,Non,Non,Non,Non,6363.64,350000.0
3712,Tanger,Autre secteur,Appartements,55,55,1-5 ans,1,2,1,Non,Non,Non,Non,6727.27,370000.0
3713,Tanger,Autre secteur,Maisons et villas,66,55,Neuf,1,2,1,Oui,Non,Non,Non,13636.36,750000.0
3714,Tanger,Autre secteur,Maisons et villas,65,55,1-5 ans,1,2,2,Oui,Non,Non,Non,12363.64,680000.0
3715,Tanger,Autre secteur,Appartements,55,55,6-10 ans,1,2,1,Non,Non,Non,Oui,6545.45,360000.0
3716,Tanger,Autre secteur,Maisons et villas,56,56,Neuf,2,3,2,Non,Non,Non,Non,11607.14,650000.0
3717,Tanger,Autre secteur,Appartements,56,56,1-5 ans,1,2,1,Non,Non,Non,Non,4464.29,250000.0
3718,Tanger,Autre secteur,Appartements,56,56,6-10 ans,1,2,1,Non,Non,Non,Non,5000.0,280000.0
3719,Tanger,Autre secteur,Appartements,56,56,6-10 ans,1,2,1,Non,Non,Non,Non,5196.43,291000.0
3720,Tanger,Autre secteur,Appartements,56,56,1-5 ans,1,2,1,Non,Non,Non,Non,4464.29,250000.0
3721,Tanger,Autre secteur,Maisons et villas,56,58,Neuf,1,2,3,Non,Non,Non,Non,5517.24,320000.0
3722,Tanger,Autre secteur,Appartements,60,60,Neuf,1,2,1,Non,Non,Non,Oui,5000.0,300000.0
3723,Tanger,Autre secteur,Appartements,58,60,6-10 ans,1,2,1,Non,Non,Non,Oui,6500.0,390000.0
3724,Tanger,Autre secteur,Maisons et villas,65,60,1-5 ans,1,2,1,Oui,Non,Non,Non,6333.33,380000.0
3725,Tanger,Autre secteur,Appartements,50,60,1-5 ans,1,2,1,Non,Non,Non,Oui,7666.67,460000.0
3726,Tanger,Autre secteur,Appartements,55,60,1-5 ans,1,2,1,Non,Non,Non,Non,6333.33,380000.0
3727,Tanger,Autre secteur,Appartements,51,60,6-10 ans,1,2,1,Non,Non,Non,Oui,4666.67,280000.0
3728,Tanger,Autre secteur,Appartements,60,60,6-10 ans,1,2,1,Non,Non,Non,Oui,6666.67,400000.0
3729,Tanger,Autre secteur,Appartements,60,60,1-5 ans,1,2,1,Non,Non,Non,Non,8333.33,500000.0
3730,Tanger,Autre secteur,Appartements,60,60,Neuf,1,2,3,Non,Non,Non,Oui,6666.67,400000.0
3731,Tanger,Autre secteur,Appartements,60,60,6-10 ans,1,2,1,Non,Non,Non,Non,8000.0,480000.0
3732,Tanger,Autre secteur,Appartements,64,64,Neuf,1,2,1,Non,Non,Non,Oui,5781.25,370000.0
3733,Tanger,Autre secteur,Appartements,55,64,6-10 ans,1,1,1,Non,Non,Non,Non,5156.25,330000.0
3734,Tanger,Autre secteur,Maisons et villas,64,64,6-10 ans,2,1,1,Non,Non,Non,Non,4687.5,300000.0
3735,Tanger,Autre secteur,Appartements,63,65,1-5 ans,1,2,1,Non,Non,Non,Oui,6461.54,420000.0
3736,Tanger,Autre secteur,Appartements,65,65,1-5 ans,1,2,3,Non,Non,Non,Oui,7384.62,480000.0
3737,Tanger,Autre secteur,Maisons et villas,65,67,Neuf,1,2,1,Oui,Non,Non,Oui,9701.49,650000.0
3738,Tanger,Autre secteur,Appartements,69,69,Neuf,1,2,1,Non,Non,Non,Non,6811.59,470000.0
3739,Tanger,Autre secteur,Maisons et villas,70,70,1-5 ans,1,2,3,Non,Non,Non,Non,4571.43,320000.0
3740,Tanger,Autre secteur,Maisons et villas,70,70,6-10 ans,1,1,1,Non,Non,Non,Non,4571.43,320000.0
3741,Tanger,Autre secteur,Maisons et villas,70,70,Neuf,1,1,1,Non,Non,Non,Non,7142.86,500000.0
3742,Tanger,Autre secteur,Maisons et villas,80,70,6-10 ans,1,1,1,Non,Non,Non,Oui,5000.0,350000.0
3743,Tanger,Autre secteur,Maisons et villas,80,70,6-10 ans,1,1,1,Non,Non,Non,Non,5000.0,350000.0
3744,Tanger,Autre secteur,Maisons et villas,70,70,Neuf,1,2,1,Non,Non,Non,Non,5142.86,360000.0
3745,Tanger,Autre secteur,Appartements,65,70,6-10 ans,1,3,1,Non,Non,Non,Oui,8000.0,560000.0
3746,Tanger,Autre secteur,Maisons et villas,75,71,1-5 ans,3,4,2,Oui,Non,Non,Non,8873.24,630000.0
3747,Tanger,Autre secteur,Appartements,72,72,1-5 ans,1,2,1,Non,Non,Non,Oui,6041.67,435000.0
3748,Tanger,Autre secteur,Maisons et villas,80,72,6-10 ans,2,2,2,Oui,Non,Non,Non,12777.78,920000.0
3749,Tanger,Autre secteur,Maisons et villas,74,74,Neuf,1,2,1,Non,Non,Non,Non,6486.49,480000.0
3750,Tanger,Autre secteur,Appartements,77,77,1-5 ans,1,2,1,Non,Non,Non,Oui,6493.51,500000.0
3751,Tanger,Autre secteur,Maisons et villas,80,80,Neuf,1,2,1,Non,Non,Non,Non,7500.0,600000.0
3752,Tanger,Autre secteur,Appartements,80,80,6-10 ans,1,3,3,Non,Non,Non,Oui,6875.0,550000.0
3753,Tanger,Autre secteur,Appartements,85,85,Neuf,1,3,1,Non,Non,Non,Non,7647.06,650000.0
3754,Tanger,Autre secteur,Maisons et villas,85,85,1-5 ans,1,3,2,Non,Non,Non,Non,2588.24,220000.0
3755,Tanger,Autre secteur,Appartements,85,85,1-5 ans,1,2,1,Non,Non,Non,Non,8470.59,720000.0
3756,Tanger,Autre secteur,Appartements,84,85,Neuf,1,2,1,Non,Non,Non,Oui,7529.41,640000.0
3757,Tanger,Autre secteur,Appartements,70,93,6-10 ans,1,2,2,Non,Non,Non,Non,22043.01,2050000.0
3758,Tanger,Autre secteur,Maisons et villas,96,96,Neuf,1,3,2,Non,Non,Non,Non,13020.83,1250000.0
3759,Tanger,Autre secteur,Appartements,98,98,6-10 ans,1,3,2,Non,Non,Non,Oui,8622.45,845000.0
3760,Tanger,Autre secteur,Appartements,98,98,6-10 ans,1,3,1,Non,Non,Non,Non,7653.06,750000.0
3761,Tanger,Autre secteur,Maisons et villas,100,100,6-10 ans,7+,9,7+,Non,Non,Non,Non,13000.0,1300000.0
3762,Tanger,Autre secteur,Maisons et villas,178,100,1-5 ans,2,3,3,Non,Non,Non,Non,8000.0,800000.0
3763,Tanger,Autre secteur,Appartements,101,101,Neuf,1,3,2,Non,Non,Non,Oui,6732.67,680000.0
3764,Tanger,Autre secteur,Maisons et villas,125,125,Neuf,1,3,1,Non,Non,Non,Non,10800.0,1350000.0
3765,Tanger,Autre secteur,Maisons et villas,125,125,1-5 ans,2,4,2,Non,Non,Non,Non,3520.0,440000.0
3766,Tanger,Autre secteur,Maisons et villas,125,125,6-10 ans,7+,10+,6,Oui,Non,Non,Oui,23200.0,2900000.0
3767,Tanger,Autre secteur,Maisons et villas,126,126,21+ ans,3,6,3,Oui,Non,Non,Oui,25396.83,3200000.0
3768,Tanger,Autre secteur,Maisons et villas,126,126,21+ ans,3,6,3,Oui,Non,Non,Non,25396.83,3200000.0
3769,Tanger,Autre secteur,Maisons et villas,160,150,11-20 ans,3,6,7+,Non,Non,Non,Non,23333.33,3500000.0
3770,Tanger,Autre secteur,Maisons et villas,92,150,6-10 ans,1,1,1,Non,Non,Non,Non,2000.0,300000.0
3771,Tanger,Autre secteur,Maisons et villas,176,179,11-20 ans,1,4,3,Non,Non,Oui,Oui,11731.84,2100000.0
3772,Tanger,Autre secteur,Maisons et villas,140,210,6-10 ans,4,6,5,Oui,Oui,Non,Non,8571.43,1800000.0
3773,Tanger,Autre secteur,Maisons et villas,80,280,11-20 ans,2,5,1,Oui,Non,Non,Non,1642.86,460000.0
3774,Tanger,Autre secteur,Maisons et villas,336,450,6-10 ans,4,5,3,Oui,Oui,Non,Oui,9333.33,4200000.0
3775,Tanger,Autre secteur,Maisons et villas,500,500,1-5 ans,4,8,4,Non,Oui,Non,Non,10400.0,5200000.0
3776,Tanger,Autre secteur,Maisons et villas,120,538,6-10 ans,3,4,3,Oui,Oui,Non,Oui,2973.98,1600000.0
3777,Tanger,Autre secteur,Maisons et villas,400,550,1-5 ans,2,6,3,Oui,Oui,Oui,Non,13636.36,7500000.0
3778,Tanger,Autre secteur,Maisons et villas,106,588,21+ ans,2,2,1,Non,Oui,Non,Oui,2993.2,1760000.0
3779,Tanger,Autre secteur,Maisons et villas,400,1000,6-10 ans,3,5,3,Non,Oui,Oui,Oui,7500.0,7500000.0
3780,Tanger,Aviation,Maisons et villas,66,55,Neuf,1,3,1,Oui,Non,Non,Non,13636.36,750000.0
3781,Tanger,Aviation,Appartements,50,60,Neuf,1,2,1,Non,Non,Non,Oui,4816.67,289000.0
3782,Tanger,Aviation,Appartements,55,60,6-10 ans,1,2,1,Non,Non,Non,Oui,5333.33,320000.0
3783,Tanger,Aviation,Maisons et villas,60,60,1-5 ans,1,2,3,Non,Non,Non,Non,5000.0,300000.0
3784,Tanger,Aviation,Appartements,67,67,6-10 ans,1,3,2,Non,Non,Non,Non,4925.37,330000.0
3785,Tanger,Aviation,Maisons et villas,70,70,Neuf,1,2,1,Non,Non,Non,Non,5142.86,360000.0
3786,Tanger,Aviation,Appartements,75,80,Neuf,1,3,1,Non,Non,Non,Oui,7487.5,599000.0
3787,Tanger,Aviation,Maisons et villas,90,90,6-10 ans,2,2,1,Non,Non,Non,Non,4444.44,400000.0
3788,Tanger,Aviation,Maisons et villas,123,123,1-5 ans,3,3,2,Oui,Non,Non,Oui,20731.71,2550000.0
3789,Tanger,Aviation,Maisons et villas,143,127,Neuf,2,3,2,Oui,Non,Non,Non,15354.33,1950000.0
3790,Tanger,Ben Dibane,Maisons et villas,70,70,21+ ans,1,3,2,Non,Non,Non,Non,10000.0,700000.0
3791,Tanger,Ben Dibane,Maisons et villas,74,74,11-20 ans,2,5,4,Oui,Non,Non,Non,20270.27,1500000.0
3792,Tanger,Ben Dibane,Appartements,80,80,Neuf,1,3,1,Non,Non,Non,Non,7875.0,630000.0
3793,Tanger,Ben Dibane,Maisons et villas,100,100,11-20 ans,2,2,1,Oui,Non,Non,Non,14500.0,1450000.0
3794,Tanger,Ben Dibane,Maisons et villas,115,105,11-20 ans,3,7,4,Non,Non,Non,Non,57142.86,6000000.0
3795,Tanger,Beni Said,Maisons et villas,50,50,1-5 ans,1,2,3,Non,Non,Non,Non,5000.0,250000.0
3796,Tanger,Beni Said,Maisons et villas,54,54,Neuf,1,2,1,Non,Non,Non,Non,5555.56,300000.0
3797,Tanger,Beni Said,Maisons et villas,73,63,1-5 ans,1,2,1,Non,Non,Non,Non,11587.3,730000.0
